vendor,sending_zip,receiving_zip,vendor_B_pricing,
vendor_B,22001,32303,16,
vendor_B,22009,32303,16,
vendor_B,23589,32303,16,
vendor_B,22001,32304,16,
vendor_B,22009,32304,16,
vendor_B,23589,32304,16,
vendor_B,22001,32308,16,
vendor_B,22009,32308,16,
vendor_B,23589,32308,16,
vendor_B,22001,32309,16,
vendor_B,22009,32309,16,
vendor_B,23589,32309,16,
vendor_B,22001,32310,16,
vendor_B,22009,32310,16,
vendor_B,23589,32310,16,
vendor_B,22001,32311,16,
vendor_B,22009,32311,16,
vendor_B,23589,32311,16,
vendor_B,22001,32312,16,
vendor_B,22009,32312,16,
vendor_B,23589,32312,16,
vendor_B,22001,32313,16,
vendor_B,22009,32313,16,
vendor_B,23589,32313,16,
vendor_B,22001,32317,16,
vendor_B,22009,32317,16,
vendor_B,23589,32317,16,
vendor_B,22001,32327,16,
vendor_B,22009,32327,16,
vendor_B,23589,32327,16,
vendor_B,22001,32344,16,
vendor_B,22009,32344,16,
vendor_B,23589,32344,16,
vendor_B,22001,32404,16,
vendor_B,22009,32404,16,
vendor_B,23589,32404,16,
vendor_B,22001,32405,16,
vendor_B,22009,32405,16,
vendor_B,23589,32405,16,
vendor_B,22001,32407,16,
vendor_B,22009,32407,16,
vendor_B,23589,32407,16,
vendor_B,22001,32408,16,
vendor_B,22009,32408,16,
vendor_B,23589,32408,16,
vendor_B,22001,32409,16,
vendor_B,22009,32409,16,
vendor_B,23589,32409,16,
vendor_B,22001,32413,16,
vendor_B,22009,32413,16,
vendor_B,23589,32413,16,
vendor_B,22001,32433,16,
vendor_B,22009,32433,16,
vendor_B,23589,32433,16,
vendor_B,22001,32439,16,
vendor_B,22009,32439,16,
vendor_B,23589,32439,16,
vendor_B,22001,32444,18,
vendor_B,22009,32444,18,
vendor_B,23589,32444,18,
vendor_B,22001,32446,16,
vendor_B,22009,32446,16,
vendor_B,23589,32446,16,
vendor_B,22001,32455,16,
vendor_B,22009,32455,16,
vendor_B,23589,32455,16,
vendor_B,22001,32456,16,
vendor_B,22009,32456,16,
vendor_B,23589,32456,16,
vendor_B,22001,32459,16,
vendor_B,22009,32459,16,
vendor_B,23589,32459,16,
vendor_B,22001,32461,16,
vendor_B,22009,32461,16,
vendor_B,23589,32461,16,
vendor_B,22001,32501,16,
vendor_B,22009,32501,16,
vendor_B,23589,32501,16,
vendor_B,22001,32502,16,
vendor_B,22009,32502,16,
vendor_B,23589,32502,16,
vendor_B,22001,32503,16,
vendor_B,22009,32503,16,
vendor_B,23589,32503,16,
vendor_B,22001,32504,16,
vendor_B,22009,32504,16,
vendor_B,23589,32504,16,
vendor_B,22001,32506,16,
vendor_B,22009,32506,16,
vendor_B,23589,32506,16,
vendor_B,22001,32507,16,
vendor_B,22009,32507,16,
vendor_B,23589,32507,16,
vendor_B,22001,32508,16,
vendor_B,22009,32508,16,
vendor_B,23589,32508,16,
vendor_B,22001,32511,16,
vendor_B,22009,32511,16,
vendor_B,23589,32511,16,
vendor_B,22001,32514,16,
vendor_B,22009,32514,16,
vendor_B,23589,32514,16,
vendor_B,22001,32526,16,
vendor_B,22009,32526,16,
vendor_B,23589,32526,16,
vendor_B,22001,32533,16,
vendor_B,22009,32533,16,
vendor_B,23589,32533,16,
vendor_B,22001,32536,16,
vendor_B,22009,32536,16,
vendor_B,23589,32536,16,
vendor_B,22001,32539,16,
vendor_B,22009,32539,16,
vendor_B,23589,32539,16,
vendor_B,22001,32541,16,
vendor_B,22009,32541,16,
vendor_B,23589,32541,16,
vendor_B,22001,32547,16,
vendor_B,22009,32547,16,
vendor_B,23589,32547,16,
vendor_B,22001,32548,16,
vendor_B,22009,32548,16,
vendor_B,23589,32548,16,
vendor_B,22001,32550,16,
vendor_B,22009,32550,16,
vendor_B,23589,32550,16,
vendor_B,22001,32561,16,
vendor_B,22009,32561,16,
vendor_B,23589,32561,16,
vendor_B,22001,32563,16,
vendor_B,22009,32563,16,
vendor_B,23589,32563,16,
vendor_B,22001,32566,16,
vendor_B,22009,32566,16,
vendor_B,23589,32566,16,
vendor_B,22001,32569,16,
vendor_B,22009,32569,16,
vendor_B,23589,32569,16,
vendor_B,22001,32570,16,
vendor_B,22009,32570,16,
vendor_B,23589,32570,16,
vendor_B,22001,32571,16,
vendor_B,22009,32571,16,
vendor_B,23589,32571,16,
vendor_B,22001,32578,16,
vendor_B,22009,32578,16,
vendor_B,23589,32578,16,
vendor_B,22001,32579,16,
vendor_B,22009,32579,16,
vendor_B,23589,32579,16,
vendor_B,22001,32583,16,
vendor_B,22009,32583,16,
vendor_B,23589,32583,16,
vendor_B,22001,32601,16,
vendor_B,22009,32601,16,
vendor_B,23589,32601,16,
vendor_B,22001,32603,16,
vendor_B,22009,32603,16,
vendor_B,23589,32603,16,
vendor_B,22001,32605,16,
vendor_B,22009,32605,16,
vendor_B,23589,32605,16,
vendor_B,22001,32606,16,
vendor_B,22009,32606,16,
vendor_B,23589,32606,16,
vendor_B,22001,32607,16,
vendor_B,22009,32607,16,
vendor_B,23589,32607,16,
vendor_B,22001,32608,16,
vendor_B,22009,32608,16,
vendor_B,23589,32608,16,
vendor_B,22001,32609,16,
vendor_B,22009,32609,16,
vendor_B,23589,32609,16,
vendor_B,22001,32615,14,
vendor_B,22009,32615,14,
vendor_B,23589,32615,14,
vendor_B,22001,32618,16,
vendor_B,22009,32618,16,
vendor_B,23589,32618,16,
vendor_B,22001,32626,16,
vendor_B,22009,32626,16,
vendor_B,23589,32626,16,
vendor_B,22001,32641,16,
vendor_B,22009,32641,16,
vendor_B,23589,32641,16,
vendor_B,22001,32643,16,
vendor_B,22009,32643,16,
vendor_B,23589,32643,16,
vendor_B,22001,32653,16,
vendor_B,22009,32653,16,
vendor_B,23589,32653,16,
vendor_B,22001,32656,16,
vendor_B,22009,32656,16,
vendor_B,23589,32656,16,
vendor_B,22001,32666,16,
vendor_B,22009,32666,16,
vendor_B,23589,32666,16,
vendor_B,22001,32668,16,
vendor_B,22009,32668,16,
vendor_B,23589,32668,16,
vendor_B,22001,32669,16,
vendor_B,22009,32669,16,
vendor_B,23589,32669,16,
vendor_B,22001,32701,16,
vendor_B,22009,32701,16,
vendor_B,23589,32701,16,
vendor_B,22001,32703,16,
vendor_B,22009,32703,16,
vendor_B,23589,32703,16,
vendor_B,22001,32707,16,
vendor_B,22009,32707,16,
vendor_B,23589,32707,16,
vendor_B,22001,32708,16,
vendor_B,22009,32708,16,
vendor_B,23589,32708,16,
vendor_B,22001,32712,16,
vendor_B,22009,32712,16,
vendor_B,23589,32712,16,
vendor_B,22001,32714,16,
vendor_B,22009,32714,16,
vendor_B,23589,32714,16,
vendor_B,22001,32720,16,
vendor_B,22009,32720,16,
vendor_B,23589,32720,16,
vendor_B,22001,32724,16,
vendor_B,22009,32724,16,
vendor_B,23589,32724,16,
vendor_B,22001,32725,16,
vendor_B,22009,32725,16,
vendor_B,23589,32725,16,
vendor_B,22001,32726,16,
vendor_B,22009,32726,16,
vendor_B,23589,32726,16,
vendor_B,22001,32730,16,
vendor_B,22009,32730,16,
vendor_B,23589,32730,16,
vendor_B,22001,32735,16,
vendor_B,22009,32735,16,
vendor_B,23589,32735,16,
vendor_B,22001,32736,16,
vendor_B,22009,32736,16,
vendor_B,23589,32736,16,
vendor_B,22001,32738,15,
vendor_B,22009,32738,15,
vendor_B,23589,32738,15,
vendor_B,22001,32744,16,
vendor_B,22009,32744,16,
vendor_B,23589,32744,16,
vendor_B,22001,32746,16,
vendor_B,22009,32746,16,
vendor_B,23589,32746,16,
vendor_B,22001,32750,16,
vendor_B,22009,32750,16,
vendor_B,23589,32750,16,
vendor_B,22001,32751,16,
vendor_B,22009,32751,16,
vendor_B,23589,32751,16,
vendor_B,22001,32757,16,
vendor_B,22009,32757,16,
vendor_B,23589,32757,16,
vendor_B,22001,32763,16,
vendor_B,22009,32763,16,
vendor_B,23589,32763,16,
vendor_B,22001,32765,16,
vendor_B,22009,32765,16,
vendor_B,23589,32765,16,
vendor_B,22001,32766,16,
vendor_B,22009,32766,16,
vendor_B,23589,32766,16,
vendor_B,22001,32771,16,
vendor_B,22009,32771,16,
vendor_B,23589,32771,16,
vendor_B,22001,32776,16,
vendor_B,22009,32776,16,
vendor_B,23589,32776,16,
vendor_B,22001,32778,16,
vendor_B,22009,32778,16,
vendor_B,23589,32778,16,
vendor_B,22001,32779,16,
vendor_B,22009,32779,16,
vendor_B,23589,32779,16,
vendor_B,22001,32780,16,
vendor_B,22009,32780,16,
vendor_B,23589,32780,16,
vendor_B,22001,32789,16,
vendor_B,22009,32789,16,
vendor_B,23589,32789,16,
vendor_B,22001,32792,16,
vendor_B,22009,32792,16,
vendor_B,23589,32792,16,
vendor_B,22001,32796,16,
vendor_B,22009,32796,16,
vendor_B,23589,32796,16,
vendor_B,22001,32801,16,
vendor_B,22009,32801,16,
vendor_B,23589,32801,16,
vendor_B,22001,32803,16,
vendor_B,22009,32803,16,
vendor_B,23589,32803,16,
vendor_B,22001,32804,16,
vendor_B,22009,32804,16,
vendor_B,23589,32804,16,
vendor_B,22001,32806,16,
vendor_B,22009,32806,16,
vendor_B,23589,32806,16,
vendor_B,22001,32807,16,
vendor_B,22009,32807,16,
vendor_B,23589,32807,16,
vendor_B,22001,32808,14,
vendor_B,22009,32808,14,
vendor_B,23589,32808,14,
vendor_B,22001,32809,16,
vendor_B,22009,32809,16,
vendor_B,23589,32809,16,
vendor_B,22001,32811,16,
vendor_B,22009,32811,16,
vendor_B,23589,32811,16,
vendor_B,22001,32812,16,
vendor_B,22009,32812,16,
vendor_B,23589,32812,16,
vendor_B,22001,32814,16,
vendor_B,22009,32814,16,
vendor_B,23589,32814,16,
vendor_B,22001,32817,16,
vendor_B,22009,32817,16,
vendor_B,23589,32817,16,
vendor_B,22001,32819,16,
vendor_B,22009,32819,16,
vendor_B,23589,32819,16,
vendor_B,22001,32820,16,
vendor_B,22009,32820,16,
vendor_B,23589,32820,16,
vendor_B,22001,32821,18,
vendor_B,22009,32821,18,
vendor_B,23589,32821,18,
vendor_B,22001,32822,16,
vendor_B,22009,32822,16,
vendor_B,23589,32822,16,
vendor_B,22001,32824,16,
vendor_B,22009,32824,16,
vendor_B,23589,32824,16,
vendor_B,22001,32825,16,
vendor_B,22009,32825,16,
vendor_B,23589,32825,16,
vendor_B,22001,32826,16,
vendor_B,22009,32826,16,
vendor_B,23589,32826,16,
vendor_B,22001,32827,16,
vendor_B,22009,32827,16,
vendor_B,23589,32827,16,
vendor_B,22001,32828,16,
vendor_B,22009,32828,16,
vendor_B,23589,32828,16,
vendor_B,22001,32829,16,
vendor_B,22009,32829,16,
vendor_B,23589,32829,16,
vendor_B,22001,32830,16,
vendor_B,22009,32830,16,
vendor_B,23589,32830,16,
vendor_B,22001,32832,16,
vendor_B,22009,32832,16,
vendor_B,23589,32832,16,
vendor_B,22001,32833,16,
vendor_B,22009,32833,16,
vendor_B,23589,32833,16,
vendor_B,22001,32835,16,
vendor_B,22009,32835,16,
vendor_B,23589,32835,16,
vendor_B,22001,32836,16,
vendor_B,22009,32836,16,
vendor_B,23589,32836,16,
vendor_B,22001,32837,16,
vendor_B,22009,32837,16,
vendor_B,23589,32837,16,
vendor_B,22001,32839,16,
vendor_B,22009,32839,16,
vendor_B,23589,32839,16,
vendor_B,22001,32901,16,
vendor_B,22009,32901,16,
vendor_B,23589,32901,16,
vendor_B,22001,32903,16,
vendor_B,22009,32903,16,
vendor_B,23589,32903,16,
vendor_B,22001,32904,16,
vendor_B,22009,32904,16,
vendor_B,23589,32904,16,
vendor_B,22001,32905,15,
vendor_B,22009,32905,15,
vendor_B,23589,32905,15,
vendor_B,22001,32908,16,
vendor_B,22009,32908,16,
vendor_B,23589,32908,16,
vendor_B,22001,32909,16,
vendor_B,22009,32909,16,
vendor_B,23589,32909,16,
vendor_B,22001,32920,16,
vendor_B,22009,32920,16,
vendor_B,23589,32920,16,
vendor_B,22001,32926,16,
vendor_B,22009,32926,16,
vendor_B,23589,32926,16,
vendor_B,22001,32931,16,
vendor_B,22009,32931,16,
vendor_B,23589,32931,16,
vendor_B,22001,32934,16,
vendor_B,22009,32934,16,
vendor_B,23589,32934,16,
vendor_B,22001,32935,16,
vendor_B,22009,32935,16,
vendor_B,23589,32935,16,
vendor_B,22001,32937,16,
vendor_B,22009,32937,16,
vendor_B,23589,32937,16,
vendor_B,22001,32940,16,
vendor_B,22009,32940,16,
vendor_B,23589,32940,16,
vendor_B,22001,32950,16,
vendor_B,22009,32950,16,
vendor_B,23589,32950,16,
vendor_B,22001,32951,16,
vendor_B,22009,32951,16,
vendor_B,23589,32951,16,
vendor_B,22001,32952,16,
vendor_B,22009,32952,16,
vendor_B,23589,32952,16,
vendor_B,22001,32955,16,
vendor_B,22009,32955,16,
vendor_B,23589,32955,16,
vendor_B,22001,32958,16,
vendor_B,22009,32958,16,
vendor_B,23589,32958,16,
vendor_B,22001,32960,16,
vendor_B,22009,32960,16,
vendor_B,23589,32960,16,
vendor_B,22001,32962,16,
vendor_B,22009,32962,16,
vendor_B,23589,32962,16,
vendor_B,22001,32963,16,
vendor_B,22009,32963,16,
vendor_B,23589,32963,16,
vendor_B,22001,32966,16,
vendor_B,22009,32966,16,
vendor_B,23589,32966,16,
vendor_B,22001,32967,16,
vendor_B,22009,32967,16,
vendor_B,23589,32967,16,
vendor_B,22001,32968,16,
vendor_B,22009,32968,16,
vendor_B,23589,32968,16,
vendor_B,22001,32976,16,
vendor_B,22009,32976,16,
vendor_B,23589,32976,16,
vendor_B,22001,33004,15,
vendor_B,22009,33004,15,
vendor_B,23589,33004,15,
vendor_B,22001,33009,16,
vendor_B,22009,33009,16,
vendor_B,23589,33009,16,
vendor_B,22001,33012,16,
vendor_B,22009,33012,16,
vendor_B,23589,33012,16,
vendor_B,22001,33013,16,
vendor_B,22009,33013,16,
vendor_B,23589,33013,16,
vendor_B,22001,33014,16,
vendor_B,22009,33014,16,
vendor_B,23589,33014,16,
vendor_B,22001,33015,16,
vendor_B,22009,33015,16,
vendor_B,23589,33015,16,
vendor_B,22001,33016,16,
vendor_B,22009,33016,16,
vendor_B,23589,33016,16,
vendor_B,22001,33018,16,
vendor_B,22009,33018,16,
vendor_B,23589,33018,16,
vendor_B,22001,33019,16,
vendor_B,22009,33019,16,
vendor_B,23589,33019,16,
vendor_B,22001,33020,16,
vendor_B,22009,33020,16,
vendor_B,23589,33020,16,
vendor_B,22001,33021,16,
vendor_B,22009,33021,16,
vendor_B,23589,33021,16,
vendor_B,22001,33023,16,
vendor_B,22009,33023,16,
vendor_B,23589,33023,16,
vendor_B,22001,33024,16,
vendor_B,22009,33024,16,
vendor_B,23589,33024,16,
vendor_B,22001,33025,16,
vendor_B,22009,33025,16,
vendor_B,23589,33025,16,
vendor_B,22001,33026,16,
vendor_B,22009,33026,16,
vendor_B,23589,33026,16,
vendor_B,22001,33027,16,
vendor_B,22009,33027,16,
vendor_B,23589,33027,16,
vendor_B,22001,33029,16,
vendor_B,22009,33029,16,
vendor_B,23589,33029,16,
vendor_B,22001,33030,16,
vendor_B,22009,33030,16,
vendor_B,23589,33030,16,
vendor_B,22001,33031,16,
vendor_B,22009,33031,16,
vendor_B,23589,33031,16,
vendor_B,22001,33032,16,
vendor_B,22009,33032,16,
vendor_B,23589,33032,16,
vendor_B,22001,33033,16,
vendor_B,22009,33033,16,
vendor_B,23589,33033,16,
vendor_B,22001,33035,16,
vendor_B,22009,33035,16,
vendor_B,23589,33035,16,
vendor_B,22001,33037,16,
vendor_B,22009,33037,16,
vendor_B,23589,33037,16,
vendor_B,22001,33040,16,
vendor_B,22009,33040,16,
vendor_B,23589,33040,16,
vendor_B,22001,33043,15,
vendor_B,22009,33043,15,
vendor_B,23589,33043,15,
vendor_B,22001,33050,16,
vendor_B,22009,33050,16,
vendor_B,23589,33050,16,
vendor_B,22001,33056,16,
vendor_B,22009,33056,16,
vendor_B,23589,33056,16,
vendor_B,22001,33060,16,
vendor_B,22009,33060,16,
vendor_B,23589,33060,16,
vendor_B,22001,33062,16,
vendor_B,22009,33062,16,
vendor_B,23589,33062,16,
vendor_B,22001,33063,16,
vendor_B,22009,33063,16,
vendor_B,23589,33063,16,
vendor_B,22001,33064,16,
vendor_B,22009,33064,16,
vendor_B,23589,33064,16,
vendor_B,22001,33065,16,
vendor_B,22009,33065,16,
vendor_B,23589,33065,16,
vendor_B,22001,33066,15,
vendor_B,22009,33066,15,
vendor_B,23589,33066,15,
vendor_B,22001,33067,16,
vendor_B,22009,33067,16,
vendor_B,23589,33067,16,
vendor_B,22001,33069,16,
vendor_B,22009,33069,16,
vendor_B,23589,33069,16,
vendor_B,22001,33070,16,
vendor_B,22009,33070,16,
vendor_B,23589,33070,16,
vendor_B,22001,33071,16,
vendor_B,22009,33071,16,
vendor_B,23589,33071,16,
vendor_B,22001,33073,16,
vendor_B,22009,33073,16,
vendor_B,23589,33073,16,
vendor_B,22001,33076,16,
vendor_B,22009,33076,16,
vendor_B,23589,33076,16,
vendor_B,22001,33109,16,
vendor_B,22009,33109,16,
vendor_B,23589,33109,16,
vendor_B,22001,33122,16,
vendor_B,22009,33122,16,
vendor_B,23589,33122,16,
vendor_B,22001,33125,16,
vendor_B,22009,33125,16,
vendor_B,23589,33125,16,
vendor_B,22001,33127,16,
vendor_B,22009,33127,16,
vendor_B,23589,33127,16,
vendor_B,22001,33129,16,
vendor_B,22009,33129,16,
vendor_B,23589,33129,16,
vendor_B,22001,33130,16,
vendor_B,22009,33130,16,
vendor_B,23589,33130,16,
vendor_B,22001,33131,16,
vendor_B,22009,33131,16,
vendor_B,23589,33131,16,
vendor_B,22001,33132,16,
vendor_B,22009,33132,16,
vendor_B,23589,33132,16,
vendor_B,22001,33133,16,
vendor_B,22009,33133,16,
vendor_B,23589,33133,16,
vendor_B,22001,33134,16,
vendor_B,22009,33134,16,
vendor_B,23589,33134,16,
vendor_B,22001,33136,16,
vendor_B,22009,33136,16,
vendor_B,23589,33136,16,
vendor_B,22001,33137,16,
vendor_B,22009,33137,16,
vendor_B,23589,33137,16,
vendor_B,22001,33138,16,
vendor_B,22009,33138,16,
vendor_B,23589,33138,16,
vendor_B,22001,33139,16,
vendor_B,22009,33139,16,
vendor_B,23589,33139,16,
vendor_B,22001,33140,16,
vendor_B,22009,33140,16,
vendor_B,23589,33140,16,
vendor_B,22001,33141,16,
vendor_B,22009,33141,16,
vendor_B,23589,33141,16,
vendor_B,22001,33142,16,
vendor_B,22009,33142,16,
vendor_B,23589,33142,16,
vendor_B,22001,33143,16,
vendor_B,22009,33143,16,
vendor_B,23589,33143,16,
vendor_B,22001,33144,16,
vendor_B,22009,33144,16,
vendor_B,23589,33144,16,
vendor_B,22001,33145,16,
vendor_B,22009,33145,16,
vendor_B,23589,33145,16,
vendor_B,22001,33146,16,
vendor_B,22009,33146,16,
vendor_B,23589,33146,16,
vendor_B,22001,33147,16,
vendor_B,22009,33147,16,
vendor_B,23589,33147,16,
vendor_B,22001,33149,16,
vendor_B,22009,33149,16,
vendor_B,23589,33149,16,
vendor_B,22001,33150,16,
vendor_B,22009,33150,16,
vendor_B,23589,33150,16,
vendor_B,22001,33154,16,
vendor_B,22009,33154,16,
vendor_B,23589,33154,16,
vendor_B,22001,33155,16,
vendor_B,22009,33155,16,
vendor_B,23589,33155,16,
vendor_B,22001,33156,16,
vendor_B,22009,33156,16,
vendor_B,23589,33156,16,
vendor_B,22001,33157,16,
vendor_B,22009,33157,16,
vendor_B,23589,33157,16,
vendor_B,22001,33158,16,
vendor_B,22009,33158,16,
vendor_B,23589,33158,16,
vendor_B,22001,33160,16,
vendor_B,22009,33160,16,
vendor_B,23589,33160,16,
vendor_B,22001,33161,14,
vendor_B,22009,33161,14,
vendor_B,23589,33161,14,
vendor_B,22001,33162,16,
vendor_B,22009,33162,16,
vendor_B,23589,33162,16,
vendor_B,22001,33165,16,
vendor_B,22009,33165,16,
vendor_B,23589,33165,16,
vendor_B,22001,33166,16,
vendor_B,22009,33166,16,
vendor_B,23589,33166,16,
vendor_B,22001,33167,16,
vendor_B,22009,33167,16,
vendor_B,23589,33167,16,
vendor_B,22001,33168,16,
vendor_B,22009,33168,16,
vendor_B,23589,33168,16,
vendor_B,22001,33170,16,
vendor_B,22009,33170,16,
vendor_B,23589,33170,16,
vendor_B,22001,33172,16,
vendor_B,22009,33172,16,
vendor_B,23589,33172,16,
vendor_B,22001,33173,16,
vendor_B,22009,33173,16,
vendor_B,23589,33173,16,
vendor_B,22001,33174,16,
vendor_B,22009,33174,16,
vendor_B,23589,33174,16,
vendor_B,22001,33175,16,
vendor_B,22009,33175,16,
vendor_B,23589,33175,16,
vendor_B,22001,33176,16,
vendor_B,22009,33176,16,
vendor_B,23589,33176,16,
vendor_B,22001,33177,16,
vendor_B,22009,33177,16,
vendor_B,23589,33177,16,
vendor_B,22001,33178,16,
vendor_B,22009,33178,16,
vendor_B,23589,33178,16,
vendor_B,22001,33179,16,
vendor_B,22009,33179,16,
vendor_B,23589,33179,16,
vendor_B,22001,33180,16,
vendor_B,22009,33180,16,
vendor_B,23589,33180,16,
vendor_B,22001,33181,18,
vendor_B,22009,33181,18,
vendor_B,23589,33181,18,
vendor_B,22001,33182,16,
vendor_B,22009,33182,16,
vendor_B,23589,33182,16,
vendor_B,22001,33183,16,
vendor_B,22009,33183,16,
vendor_B,23589,33183,16,
vendor_B,22001,33185,16,
vendor_B,22009,33185,16,
vendor_B,23589,33185,16,
vendor_B,22001,33186,16,
vendor_B,22009,33186,16,
vendor_B,23589,33186,16,
vendor_B,22001,33187,16,
vendor_B,22009,33187,16,
vendor_B,23589,33187,16,
vendor_B,22001,33190,16,
vendor_B,22009,33190,16,
vendor_B,23589,33190,16,
vendor_B,22001,33196,16,
vendor_B,22009,33196,16,
vendor_B,23589,33196,16,
vendor_B,22001,33298,16,
vendor_B,22009,33298,16,
vendor_B,23589,33298,16,
vendor_B,22001,33301,16,
vendor_B,22009,33301,16,
vendor_B,23589,33301,16,
vendor_B,22001,33304,16,
vendor_B,22009,33304,16,
vendor_B,23589,33304,16,
vendor_B,22001,33305,16,
vendor_B,22009,33305,16,
vendor_B,23589,33305,16,
vendor_B,22001,33306,16,
vendor_B,22009,33306,16,
vendor_B,23589,33306,16,
vendor_B,22001,33308,16,
vendor_B,22009,33308,16,
vendor_B,23589,33308,16,
vendor_B,22001,33309,16,
vendor_B,22009,33309,16,
vendor_B,23589,33309,16,
vendor_B,22001,33311,16,
vendor_B,22009,33311,16,
vendor_B,23589,33311,16,
vendor_B,22001,33312,16,
vendor_B,22009,33312,16,
vendor_B,23589,33312,16,
vendor_B,22001,33313,16,
vendor_B,22009,33313,16,
vendor_B,23589,33313,16,
vendor_B,22001,33314,16,
vendor_B,22009,33314,16,
vendor_B,23589,33314,16,
vendor_B,22001,33315,16,
vendor_B,22009,33315,16,
vendor_B,23589,33315,16,
vendor_B,22001,33316,16,
vendor_B,22009,33316,16,
vendor_B,23589,33316,16,
vendor_B,22001,33317,16,
vendor_B,22009,33317,16,
vendor_B,23589,33317,16,
vendor_B,22001,33319,16,
vendor_B,22009,33319,16,
vendor_B,23589,33319,16,
vendor_B,22001,33321,16,
vendor_B,22009,33321,16,
vendor_B,23589,33321,16,
vendor_B,22001,33322,16,
vendor_B,22009,33322,16,
vendor_B,23589,33322,16,
vendor_B,22001,33323,16,
vendor_B,22009,33323,16,
vendor_B,23589,33323,16,
vendor_B,22001,33324,16,
vendor_B,22009,33324,16,
vendor_B,23589,33324,16,
vendor_B,22001,33325,16,
vendor_B,22009,33325,16,
vendor_B,23589,33325,16,
vendor_B,22001,33326,16,
vendor_B,22009,33326,16,
vendor_B,23589,33326,16,
vendor_B,22001,33327,15,
vendor_B,22009,33327,15,
vendor_B,23589,33327,15,
vendor_B,22001,33328,16,
vendor_B,22009,33328,16,
vendor_B,23589,33328,16,
vendor_B,22001,33330,16,
vendor_B,22009,33330,16,
vendor_B,23589,33330,16,
vendor_B,22001,33331,16,
vendor_B,22009,33331,16,
vendor_B,23589,33331,16,
vendor_B,22001,33332,16,
vendor_B,22009,33332,16,
vendor_B,23589,33332,16,
vendor_B,22001,33334,16,
vendor_B,22009,33334,16,
vendor_B,23589,33334,16,
vendor_B,22001,33351,16,
vendor_B,22009,33351,16,
vendor_B,23589,33351,16,
vendor_B,22001,33401,16,
vendor_B,22009,33401,16,
vendor_B,23589,33401,16,
vendor_B,22001,33404,16,
vendor_B,22009,33404,16,
vendor_B,23589,33404,16,
vendor_B,22001,33405,16,
vendor_B,22009,33405,16,
vendor_B,23589,33405,16,
vendor_B,22001,33406,16,
vendor_B,22009,33406,16,
vendor_B,23589,33406,16,
vendor_B,22001,33407,16,
vendor_B,22009,33407,16,
vendor_B,23589,33407,16,
vendor_B,22001,33408,16,
vendor_B,22009,33408,16,
vendor_B,23589,33408,16,
vendor_B,22001,33409,16,
vendor_B,22009,33409,16,
vendor_B,23589,33409,16,
vendor_B,22001,33410,16,
vendor_B,22009,33410,16,
vendor_B,23589,33410,16,
vendor_B,22001,33411,16,
vendor_B,22009,33411,16,
vendor_B,23589,33411,16,
vendor_B,22001,33412,16,
vendor_B,22009,33412,16,
vendor_B,23589,33412,16,
vendor_B,22001,33414,16,
vendor_B,22009,33414,16,
vendor_B,23589,33414,16,
vendor_B,22001,33415,16,
vendor_B,22009,33415,16,
vendor_B,23589,33415,16,
vendor_B,22001,33417,16,
vendor_B,22009,33417,16,
vendor_B,23589,33417,16,
vendor_B,22001,33418,16,
vendor_B,22009,33418,16,
vendor_B,23589,33418,16,
vendor_B,22001,33426,16,
vendor_B,22009,33426,16,
vendor_B,23589,33426,16,
vendor_B,22001,33428,16,
vendor_B,22009,33428,16,
vendor_B,23589,33428,16,
vendor_B,22001,33431,16,
vendor_B,22009,33431,16,
vendor_B,23589,33431,16,
vendor_B,22001,33432,16,
vendor_B,22009,33432,16,
vendor_B,23589,33432,16,
vendor_B,22001,33433,16,
vendor_B,22009,33433,16,
vendor_B,23589,33433,16,
vendor_B,22001,33434,16,
vendor_B,22009,33434,16,
vendor_B,23589,33434,16,
vendor_B,22001,33435,16,
vendor_B,22009,33435,16,
vendor_B,23589,33435,16,
vendor_B,22001,33436,16,
vendor_B,22009,33436,16,
vendor_B,23589,33436,16,
vendor_B,22001,33437,16,
vendor_B,22009,33437,16,
vendor_B,23589,33437,16,
vendor_B,22001,33441,16,
vendor_B,22009,33441,16,
vendor_B,23589,33441,16,
vendor_B,22001,33442,16,
vendor_B,22009,33442,16,
vendor_B,23589,33442,16,
vendor_B,22001,33444,16,
vendor_B,22009,33444,16,
vendor_B,23589,33444,16,
vendor_B,22001,33445,16,
vendor_B,22009,33445,16,
vendor_B,23589,33445,16,
vendor_B,22001,33446,18,
vendor_B,22009,33446,18,
vendor_B,23589,33446,18,
vendor_B,22001,33449,16,
vendor_B,22009,33449,16,
vendor_B,23589,33449,16,
vendor_B,22001,33455,16,
vendor_B,22009,33455,16,
vendor_B,23589,33455,16,
vendor_B,22001,33458,16,
vendor_B,22009,33458,16,
vendor_B,23589,33458,16,
vendor_B,22001,33460,16,
vendor_B,22009,33460,16,
vendor_B,23589,33460,16,
vendor_B,22001,33461,16,
vendor_B,22009,33461,16,
vendor_B,23589,33461,16,
vendor_B,22001,33462,16,
vendor_B,22009,33462,16,
vendor_B,23589,33462,16,
vendor_B,22001,33463,16,
vendor_B,22009,33463,16,
vendor_B,23589,33463,16,
vendor_B,22001,33467,16,
vendor_B,22009,33467,16,
vendor_B,23589,33467,16,
vendor_B,22001,33469,16,
vendor_B,22009,33469,16,
vendor_B,23589,33469,16,
vendor_B,22001,33470,16,
vendor_B,22009,33470,16,
vendor_B,23589,33470,16,
vendor_B,22001,33473,16,
