vendor,sending_zip,receiving_zip,vendor_A_pricing
vendor_A,22001,52162,13
vendor_A,22009,52162,13
vendor_A,23589,52162,13
vendor_A,22001,52216,13
vendor_A,22009,52216,13
vendor_A,23589,52216,13
vendor_A,22001,52227,13
vendor_A,22009,52227,13
vendor_A,23589,52227,13
vendor_A,22001,52240,13
vendor_A,22009,52240,13
vendor_A,23589,52240,13
vendor_A,22001,52241,13
vendor_A,22009,52241,13
vendor_A,23589,52241,13
vendor_A,22001,52245,13
vendor_A,22009,52245,13
vendor_A,23589,52245,13
vendor_A,22001,52246,13
vendor_A,22009,52246,13
vendor_A,23589,52246,13
vendor_A,22001,52302,13
vendor_A,22009,52302,13
vendor_A,23589,52302,13
vendor_A,22001,52306,13
vendor_A,22009,52306,13
vendor_A,23589,52306,13
vendor_A,22001,52314,13
vendor_A,22009,52314,13
vendor_A,23589,52314,13
vendor_A,22001,52317,13
vendor_A,22009,52317,13
vendor_A,23589,52317,13
vendor_A,22001,52318,13
vendor_A,22009,52318,13
vendor_A,23589,52318,13
vendor_A,22001,52333,13
vendor_A,22009,52333,13
vendor_A,23589,52333,13
vendor_A,22001,52349,13
vendor_A,22009,52349,13
vendor_A,23589,52349,13
vendor_A,22001,52402,13
vendor_A,22009,52402,13
vendor_A,23589,52402,13
vendor_A,22001,52403,13
vendor_A,22009,52403,13
vendor_A,23589,52403,13
vendor_A,22001,52404,13
vendor_A,22009,52404,13
vendor_A,23589,52404,13
vendor_A,22001,52411,13
vendor_A,22009,52411,13
vendor_A,23589,52411,13
vendor_A,22001,52556,13
vendor_A,22009,52556,13
vendor_A,23589,52556,13
vendor_A,22001,52577,13
vendor_A,22009,52577,13
vendor_A,23589,52577,13
vendor_A,22001,52594,13
vendor_A,22009,52594,13
vendor_A,23589,52594,13
vendor_A,22001,52601,11
vendor_A,22009,52601,11
vendor_A,23589,52601,11
vendor_A,22001,52655,13
vendor_A,22009,52655,13
vendor_A,23589,52655,13
vendor_A,22001,52722,14
vendor_A,22009,52722,14
vendor_A,23589,52722,14
vendor_A,22001,52730,13
vendor_A,22009,52730,13
vendor_A,23589,52730,13
vendor_A,22001,52732,13
vendor_A,22009,52732,13
vendor_A,23589,52732,13
vendor_A,22001,52748,13
vendor_A,22009,52748,13
vendor_A,23589,52748,13
vendor_A,22001,52754,13
vendor_A,22009,52754,13
vendor_A,23589,52754,13
vendor_A,22001,52806,13
vendor_A,22009,52806,13
vendor_A,23589,52806,13
vendor_A,22001,52807,13
vendor_A,22009,52807,13
vendor_A,23589,52807,13
vendor_A,22001,53005,13
vendor_A,22009,53005,13
vendor_A,23589,53005,13
vendor_A,22001,53011,13
vendor_A,22009,53011,13
vendor_A,23589,53011,13
vendor_A,22001,53012,13
vendor_A,22009,53012,13
vendor_A,23589,53012,13
vendor_A,22001,53018,13
vendor_A,22009,53018,13
vendor_A,23589,53018,13
vendor_A,22001,53022,13
vendor_A,22009,53022,13
vendor_A,23589,53022,13
vendor_A,22001,53024,13
vendor_A,22009,53024,13
vendor_A,23589,53024,13
vendor_A,22001,53027,13
vendor_A,22009,53027,13
vendor_A,23589,53027,13
vendor_A,22001,53029,13
vendor_A,22009,53029,13
vendor_A,23589,53029,13
vendor_A,22001,53033,13
vendor_A,22009,53033,13
vendor_A,23589,53033,13
vendor_A,22001,53038,13
vendor_A,22009,53038,13
vendor_A,23589,53038,13
vendor_A,22001,53044,13
vendor_A,22009,53044,13
vendor_A,23589,53044,13
vendor_A,22001,53045,13
vendor_A,22009,53045,13
vendor_A,23589,53045,13
vendor_A,22001,53051,13
vendor_A,22009,53051,13
vendor_A,23589,53051,13
vendor_A,22001,53058,13
vendor_A,22009,53058,13
vendor_A,23589,53058,13
vendor_A,22001,53059,13
vendor_A,22009,53059,13
vendor_A,23589,53059,13
vendor_A,22001,53066,13
vendor_A,22009,53066,13
vendor_A,23589,53066,13
vendor_A,22001,53070,13
vendor_A,22009,53070,13
vendor_A,23589,53070,13
vendor_A,22001,53072,13
vendor_A,22009,53072,13
vendor_A,23589,53072,13
vendor_A,22001,53073,13
vendor_A,22009,53073,13
vendor_A,23589,53073,13
vendor_A,22001,53080,13
vendor_A,22009,53080,13
vendor_A,23589,53080,13
vendor_A,22001,53081,13
vendor_A,22009,53081,13
vendor_A,23589,53081,13
vendor_A,22001,53083,13
vendor_A,22009,53083,13
vendor_A,23589,53083,13
vendor_A,22001,53085,13
vendor_A,22009,53085,13
vendor_A,23589,53085,13
vendor_A,22001,53086,13
vendor_A,22009,53086,13
vendor_A,23589,53086,13
vendor_A,22001,53089,13
vendor_A,22009,53089,13
vendor_A,23589,53089,13
vendor_A,22001,53090,13
vendor_A,22009,53090,13
vendor_A,23589,53090,13
vendor_A,22001,53092,13
vendor_A,22009,53092,13
vendor_A,23589,53092,13
vendor_A,22001,53095,13
vendor_A,22009,53095,13
vendor_A,23589,53095,13
vendor_A,22001,53097,13
vendor_A,22009,53097,13
vendor_A,23589,53097,13
vendor_A,22001,53103,13
vendor_A,22009,53103,13
vendor_A,23589,53103,13
vendor_A,22001,53104,13
vendor_A,22009,53104,13
vendor_A,23589,53104,13
vendor_A,22001,53118,13
vendor_A,22009,53118,13
vendor_A,23589,53118,13
vendor_A,22001,53120,13
vendor_A,22009,53120,13
vendor_A,23589,53120,13
vendor_A,22001,53121,13
vendor_A,22009,53121,13
vendor_A,23589,53121,13
vendor_A,22001,53122,13
vendor_A,22009,53122,13
vendor_A,23589,53122,13
vendor_A,22001,53125,13
vendor_A,22009,53125,13
vendor_A,23589,53125,13
vendor_A,22001,53126,13
vendor_A,22009,53126,13
vendor_A,23589,53126,13
vendor_A,22001,53129,13
vendor_A,22009,53129,13
vendor_A,23589,53129,13
vendor_A,22001,53130,13
vendor_A,22009,53130,13
vendor_A,23589,53130,13
vendor_A,22001,53132,13
vendor_A,22009,53132,13
vendor_A,23589,53132,13
vendor_A,22001,53137,13
vendor_A,22009,53137,13
vendor_A,23589,53137,13
vendor_A,22001,53142,13
vendor_A,22009,53142,13
vendor_A,23589,53142,13
vendor_A,22001,53143,13
vendor_A,22009,53143,13
vendor_A,23589,53143,13
vendor_A,22001,53144,13
vendor_A,22009,53144,13
vendor_A,23589,53144,13
vendor_A,22001,53145,13
vendor_A,22009,53145,13
vendor_A,23589,53145,13
vendor_A,22001,53147,13
vendor_A,22009,53147,13
vendor_A,23589,53147,13
vendor_A,22001,53149,13
vendor_A,22009,53149,13
vendor_A,23589,53149,13
vendor_A,22001,53150,13
vendor_A,22009,53150,13
vendor_A,23589,53150,13
vendor_A,22001,53151,13
vendor_A,22009,53151,13
vendor_A,23589,53151,13
vendor_A,22001,53154,13
vendor_A,22009,53154,13
vendor_A,23589,53154,13
vendor_A,22001,53158,13
vendor_A,22009,53158,13
vendor_A,23589,53158,13
vendor_A,22001,53168,13
vendor_A,22009,53168,13
vendor_A,23589,53168,13
vendor_A,22001,53172,13
vendor_A,22009,53172,13
vendor_A,23589,53172,13
vendor_A,22001,53177,13
vendor_A,22009,53177,13
vendor_A,23589,53177,13
vendor_A,22001,53179,13
vendor_A,22009,53179,13
vendor_A,23589,53179,13
vendor_A,22001,53182,13
vendor_A,22009,53182,13
vendor_A,23589,53182,13
vendor_A,22001,53186,13
vendor_A,22009,53186,13
vendor_A,23589,53186,13
vendor_A,22001,53188,14
vendor_A,22009,53188,14
vendor_A,23589,53188,14
vendor_A,22001,53189,13
vendor_A,22009,53189,13
vendor_A,23589,53189,13
vendor_A,22001,53190,13
vendor_A,22009,53190,13
vendor_A,23589,53190,13
vendor_A,22001,53191,13
vendor_A,22009,53191,13
vendor_A,23589,53191,13
vendor_A,22001,53202,12
vendor_A,22009,53202,12
vendor_A,23589,53202,12
vendor_A,22001,53204,13
vendor_A,22009,53204,13
vendor_A,23589,53204,13
vendor_A,22001,53207,13
vendor_A,22009,53207,13
vendor_A,23589,53207,13
vendor_A,22001,53208,13
vendor_A,22009,53208,13
vendor_A,23589,53208,13
vendor_A,22001,53209,13
vendor_A,22009,53209,13
vendor_A,23589,53209,13
vendor_A,22001,53210,13
vendor_A,22009,53210,13
vendor_A,23589,53210,13
vendor_A,22001,53211,12
vendor_A,22009,53211,12
vendor_A,23589,53211,12
vendor_A,22001,53212,11
vendor_A,22009,53212,11
vendor_A,23589,53212,11
vendor_A,22001,53213,13
vendor_A,22009,53213,13
vendor_A,23589,53213,13
vendor_A,22001,53214,13
vendor_A,22009,53214,13
vendor_A,23589,53214,13
vendor_A,22001,53216,13
vendor_A,22009,53216,13
vendor_A,23589,53216,13
vendor_A,22001,53217,13
vendor_A,22009,53217,13
vendor_A,23589,53217,13
vendor_A,22001,53218,13
vendor_A,22009,53218,13
vendor_A,23589,53218,13
vendor_A,22001,53219,13
vendor_A,22009,53219,13
vendor_A,23589,53219,13
vendor_A,22001,53221,13
vendor_A,22009,53221,13
vendor_A,23589,53221,13
vendor_A,22001,53222,13
vendor_A,22009,53222,13
vendor_A,23589,53222,13
vendor_A,22001,53225,13
vendor_A,22009,53225,13
vendor_A,23589,53225,13
vendor_A,22001,53226,13
vendor_A,22009,53226,13
vendor_A,23589,53226,13
vendor_A,22001,53228,13
vendor_A,22009,53228,13
vendor_A,23589,53228,13
vendor_A,22001,53235,13
vendor_A,22009,53235,13
vendor_A,23589,53235,13
vendor_A,22001,53402,13
vendor_A,22009,53402,13
vendor_A,23589,53402,13
vendor_A,22001,53403,13
vendor_A,22009,53403,13
vendor_A,23589,53403,13
vendor_A,22001,53511,13
vendor_A,22009,53511,13
vendor_A,23589,53511,13
vendor_A,22001,53523,13
vendor_A,22009,53523,13
vendor_A,23589,53523,13
vendor_A,22001,53527,13
vendor_A,22009,53527,13
vendor_A,23589,53527,13
vendor_A,22001,53528,13
vendor_A,22009,53528,13
vendor_A,23589,53528,13
vendor_A,22001,53530,13
vendor_A,22009,53530,13
vendor_A,23589,53530,13
vendor_A,22001,53545,13
vendor_A,22009,53545,13
vendor_A,23589,53545,13
vendor_A,22001,53546,13
vendor_A,22009,53546,13
vendor_A,23589,53546,13
vendor_A,22001,53551,13
vendor_A,22009,53551,13
vendor_A,23589,53551,13
vendor_A,22001,53555,13
vendor_A,22009,53555,13
vendor_A,23589,53555,13
vendor_A,22001,53559,13
vendor_A,22009,53559,13
vendor_A,23589,53559,13
vendor_A,22001,53562,13
vendor_A,22009,53562,13
vendor_A,23589,53562,13
vendor_A,22001,53565,13
vendor_A,22009,53565,13
vendor_A,23589,53565,13
vendor_A,22001,53572,13
vendor_A,22009,53572,13
vendor_A,23589,53572,13
vendor_A,22001,53575,13
vendor_A,22009,53575,13
vendor_A,23589,53575,13
vendor_A,22001,53588,13
vendor_A,22009,53588,13
vendor_A,23589,53588,13
vendor_A,22001,53589,12
vendor_A,22009,53589,12
vendor_A,23589,53589,12
vendor_A,22001,53590,13
vendor_A,22009,53590,13
vendor_A,23589,53590,13
vendor_A,22001,53593,13
vendor_A,22009,53593,13
vendor_A,23589,53593,13
vendor_A,22001,53594,13
vendor_A,22009,53594,13
vendor_A,23589,53594,13
vendor_A,22001,53597,13
vendor_A,22009,53597,13
vendor_A,23589,53597,13
vendor_A,22001,53703,13
vendor_A,22009,53703,13
vendor_A,23589,53703,13
vendor_A,22001,53704,13
vendor_A,22009,53704,13
vendor_A,23589,53704,13
vendor_A,22001,53705,13
vendor_A,22009,53705,13
vendor_A,23589,53705,13
vendor_A,22001,53706,13
vendor_A,22009,53706,13
vendor_A,23589,53706,13
vendor_A,22001,53711,14
vendor_A,22009,53711,14
vendor_A,23589,53711,14
vendor_A,22001,53713,13
vendor_A,22009,53713,13
vendor_A,23589,53713,13
vendor_A,22001,53714,13
vendor_A,22009,53714,13
vendor_A,23589,53714,13
vendor_A,22001,53715,13
vendor_A,22009,53715,13
vendor_A,23589,53715,13
vendor_A,22001,53716,13
vendor_A,22009,53716,13
vendor_A,23589,53716,13
vendor_A,22001,53717,13
vendor_A,22009,53717,13
vendor_A,23589,53717,13
vendor_A,22001,53718,13
vendor_A,22009,53718,13
vendor_A,23589,53718,13
vendor_A,22001,53719,13
vendor_A,22009,53719,13
vendor_A,23589,53719,13
vendor_A,22001,53826,13
vendor_A,22009,53826,13
vendor_A,23589,53826,13
vendor_A,22001,53901,13
vendor_A,22009,53901,13
vendor_A,23589,53901,13
vendor_A,22001,53916,13
vendor_A,22009,53916,13
vendor_A,23589,53916,13
vendor_A,22001,53949,13
vendor_A,22009,53949,13
vendor_A,23589,53949,13
vendor_A,22001,53959,13
vendor_A,22009,53959,13
vendor_A,23589,53959,13
vendor_A,22001,54001,14
vendor_A,22009,54001,14
vendor_A,23589,54001,14
vendor_A,22001,54002,13
vendor_A,22009,54002,13
vendor_A,23589,54002,13
vendor_A,22001,54005,13
vendor_A,22009,54005,13
vendor_A,23589,54005,13
vendor_A,22001,54007,13
vendor_A,22009,54007,13
vendor_A,23589,54007,13
vendor_A,22001,54016,13
vendor_A,22009,54016,13
vendor_A,23589,54016,13
vendor_A,22001,54022,14
vendor_A,22009,54022,14
vendor_A,23589,54022,14
vendor_A,22001,54115,13
vendor_A,22009,54115,13
vendor_A,23589,54115,13
vendor_A,22001,54121,13
vendor_A,22009,54121,13
vendor_A,23589,54121,13
vendor_A,22001,54130,13
vendor_A,22009,54130,13
vendor_A,23589,54130,13
vendor_A,22001,54140,13
vendor_A,22009,54140,13
vendor_A,23589,54140,13
vendor_A,22001,54154,13
vendor_A,22009,54154,13
vendor_A,23589,54154,13
vendor_A,22001,54155,13
vendor_A,22009,54155,13
vendor_A,23589,54155,13
vendor_A,22001,54166,13
vendor_A,22009,54166,13
vendor_A,23589,54166,13
vendor_A,22001,54211,13
vendor_A,22009,54211,13
vendor_A,23589,54211,13
vendor_A,22001,54216,13
vendor_A,22009,54216,13
vendor_A,23589,54216,13
vendor_A,22001,54220,13
vendor_A,22009,54220,13
vendor_A,23589,54220,13
vendor_A,22001,54229,13
vendor_A,22009,54229,13
vendor_A,23589,54229,13
vendor_A,22001,54235,13
vendor_A,22009,54235,13
vendor_A,23589,54235,13
vendor_A,22001,54241,13
vendor_A,22009,54241,13
vendor_A,23589,54241,13
vendor_A,22001,54301,13
vendor_A,22009,54301,13
vendor_A,23589,54301,13
vendor_A,22001,54303,13
vendor_A,22009,54303,13
vendor_A,23589,54303,13
vendor_A,22001,54304,13
vendor_A,22009,54304,13
vendor_A,23589,54304,13
vendor_A,22001,54311,12
vendor_A,22009,54311,12
vendor_A,23589,54311,12
vendor_A,22001,54313,13
vendor_A,22009,54313,13
vendor_A,23589,54313,13
vendor_A,22001,54401,13
vendor_A,22009,54401,13
vendor_A,23589,54401,13
vendor_A,22001,54403,13
vendor_A,22009,54403,13
vendor_A,23589,54403,13
vendor_A,22001,54449,11
vendor_A,22009,54449,11
vendor_A,23589,54449,11
vendor_A,22001,54467,13
vendor_A,22009,54467,13
vendor_A,23589,54467,13
vendor_A,22001,54469,13
vendor_A,22009,54469,13
vendor_A,23589,54469,13
vendor_A,22001,54474,13
vendor_A,22009,54474,13
vendor_A,23589,54474,13
vendor_A,22001,54476,13
vendor_A,22009,54476,13
vendor_A,23589,54476,13
vendor_A,22001,54481,13
vendor_A,22009,54481,13
vendor_A,23589,54481,13
vendor_A,22001,54487,13
vendor_A,22009,54487,13
vendor_A,23589,54487,13
vendor_A,22001,54494,13
vendor_A,22009,54494,13
vendor_A,23589,54494,13
vendor_A,22001,54495,13
vendor_A,22009,54495,13
vendor_A,23589,54495,13
vendor_A,22001,54521,13
vendor_A,22009,54521,13
vendor_A,23589,54521,13
vendor_A,22001,54558,13
vendor_A,22009,54558,13
vendor_A,23589,54558,13
vendor_A,22001,54562,13
vendor_A,22009,54562,13
vendor_A,23589,54562,13
vendor_A,22001,54601,13
vendor_A,22009,54601,13
vendor_A,23589,54601,13
vendor_A,22001,54603,13
vendor_A,22009,54603,13
vendor_A,23589,54603,13
vendor_A,22001,54615,13
vendor_A,22009,54615,13
vendor_A,23589,54615,13
vendor_A,22001,54631,13
vendor_A,22009,54631,13
vendor_A,23589,54631,13
vendor_A,22001,54646,13
vendor_A,22009,54646,13
vendor_A,23589,54646,13
vendor_A,22001,54650,11
vendor_A,22009,54650,11
vendor_A,23589,54650,11
vendor_A,22001,54665,13
vendor_A,22009,54665,13
vendor_A,23589,54665,13
vendor_A,22001,54667,13
vendor_A,22009,54667,13
vendor_A,23589,54667,13
vendor_A,22001,54669,13
vendor_A,22009,54669,13
vendor_A,23589,54669,13
vendor_A,22001,54701,13
vendor_A,22009,54701,13
vendor_A,23589,54701,13
vendor_A,22001,54703,13
vendor_A,22009,54703,13
vendor_A,23589,54703,13
vendor_A,22001,54720,13
vendor_A,22009,54720,13
vendor_A,23589,54720,13
vendor_A,22001,54729,13
vendor_A,22009,54729,13
vendor_A,23589,54729,13
vendor_A,22001,54751,13
vendor_A,22009,54751,13
vendor_A,23589,54751,13
vendor_A,22001,54768,13
vendor_A,22009,54768,13
vendor_A,23589,54768,13
vendor_A,22001,54801,13
vendor_A,22009,54801,13
vendor_A,23589,54801,13
vendor_A,22001,54806,13
vendor_A,22009,54806,13
vendor_A,23589,54806,13
vendor_A,22001,54813,13
vendor_A,22009,54813,13
vendor_A,23589,54813,13
vendor_A,22001,54830,13
vendor_A,22009,54830,13
vendor_A,23589,54830,13
vendor_A,22001,54850,13
vendor_A,22009,54850,13
vendor_A,23589,54850,13
vendor_A,22001,54868,13
vendor_A,22009,54868,13
vendor_A,23589,54868,13
vendor_A,22001,54871,13
vendor_A,22009,54871,13
vendor_A,23589,54871,13
vendor_A,22001,54880,13
vendor_A,22009,54880,13
vendor_A,23589,54880,13
vendor_A,22001,54901,13
vendor_A,22009,54901,13
vendor_A,23589,54901,13
vendor_A,22001,54904,13
vendor_A,22009,54904,13
vendor_A,23589,54904,13
vendor_A,22001,54911,13
vendor_A,22009,54911,13
vendor_A,23589,54911,13
vendor_A,22001,54913,13
vendor_A,22009,54913,13
vendor_A,23589,54913,13
vendor_A,22001,54914,13
vendor_A,22009,54914,13
vendor_A,23589,54914,13
vendor_A,22001,54915,13
vendor_A,22009,54915,13
vendor_A,23589,54915,13
vendor_A,22001,54935,13
vendor_A,22009,54935,13
vendor_A,23589,54935,13
vendor_A,22001,54941,13
vendor_A,22009,54941,13
vendor_A,23589,54941,13
vendor_A,22001,54942,13
vendor_A,22009,54942,13
vendor_A,23589,54942,13
vendor_A,22001,54952,13
vendor_A,22009,54952,13
vendor_A,23589,54952,13
vendor_A,22001,54956,13
vendor_A,22009,54956,13
vendor_A,23589,54956,13
vendor_A,22001,54960,13
vendor_A,22009,54960,13
vendor_A,23589,54960,13
vendor_A,22001,54961,13
vendor_A,22009,54961,13
vendor_A,23589,54961,13
vendor_A,22001,54981,13
vendor_A,22009,54981,13
vendor_A,23589,54981,13
vendor_A,22001,54983,13
vendor_A,22009,54983,13
vendor_A,23589,54983,13
vendor_A,22001,55001,13
vendor_A,22009,55001,13
vendor_A,23589,55001,13
vendor_A,22001,55005,13
vendor_A,22009,55005,13
vendor_A,23589,55005,13
vendor_A,22001,55009,13
vendor_A,22009,55009,13
vendor_A,23589,55009,13
vendor_A,22001,55013,13
vendor_A,22009,55013,13
vendor_A,23589,55013,13
vendor_A,22001,55014,13
vendor_A,22009,55014,13
vendor_A,23589,55014,13
vendor_A,22001,55016,13
vendor_A,22009,55016,13
vendor_A,23589,55016,13
vendor_A,22001,55018,13
vendor_A,22009,55018,13
vendor_A,23589,55018,13
vendor_A,22001,55024,13
vendor_A,22009,55024,13
vendor_A,23589,55024,13
vendor_A,22001,55025,13
vendor_A,22009,55025,13
vendor_A,23589,55025,13
vendor_A,22001,55037,13
vendor_A,22009,55037,13
vendor_A,23589,55037,13
vendor_A,22001,55038,13
vendor_A,22009,55038,13
vendor_A,23589,55038,13
vendor_A,22001,55042,13
vendor_A,22009,55042,13
vendor_A,23589,55042,13
vendor_A,22001,55043,13
vendor_A,22009,55043,13
vendor_A,23589,55043,13
vendor_A,22001,55044,13
vendor_A,22009,55044,13
vendor_A,23589,55044,13
vendor_A,22001,55047,13
vendor_A,22009,55047,13
vendor_A,23589,55047,13
vendor_A,22001,55056,13
vendor_A,22009,55056,13
vendor_A,23589,55056,13
vendor_A,22001,55057,13
vendor_A,22009,55057,13
vendor_A,23589,55057,13
vendor_A,22001,55060,13
vendor_A,22009,55060,13
vendor_A,23589,55060,13
vendor_A,22001,55066,13
vendor_A,22009,55066,13
vendor_A,23589,55066,13
vendor_A,22001,55068,13
vendor_A,22009,55068,13
vendor_A,23589,55068,13
vendor_A,22001,55070,13
vendor_A,22009,55070,13
vendor_A,23589,55070,13
vendor_A,22001,55073,13
vendor_A,22009,55073,13
vendor_A,23589,55073,13
vendor_A,22001,55075,13
vendor_A,22009,55075,13
vendor_A,23589,55075,13
vendor_A,22001,55077,13
vendor_A,22009,55077,13
vendor_A,23589,55077,13
vendor_A,22001,55082,13
vendor_A,22009,55082,13
vendor_A,23589,55082,13
vendor_A,22001,55101,13
vendor_A,22009,55101,13
vendor_A,23589,55101,13
vendor_A,22001,55102,13
vendor_A,22009,55102,13
vendor_A,23589,55102,13
vendor_A,22001,55103,13
vendor_A,22009,55103,13
vendor_A,23589,55103,13
vendor_A,22001,55104,13
vendor_A,22009,55104,13
vendor_A,23589,55104,13
vendor_A,22001,55105,13
vendor_A,22009,55105,13
vendor_A,23589,55105,13
vendor_A,22001,55107,13
vendor_A,22009,55107,13
vendor_A,23589,55107,13
vendor_A,22001,55108,13
vendor_A,22009,55108,13
vendor_A,23589,55108,13
vendor_A,22001,55109,12
vendor_A,22009,55109,12
vendor_A,23589,55109,12
vendor_A,22001,55110,13
vendor_A,22009,55110,13
vendor_A,23589,55110,13
vendor_A,22001,55112,13
vendor_A,22009,55112,13
vendor_A,23589,55112,13
vendor_A,22001,55113,13
vendor_A,22009,55113,13
vendor_A,23589,55113,13
vendor_A,22001,55116,13
vendor_A,22009,55116,13
vendor_A,23589,55116,13
vendor_A,22001,55117,13
vendor_A,22009,55117,13
vendor_A,23589,55117,13
vendor_A,22001,55118,11
vendor_A,22009,55118,11
vendor_A,23589,55118,11
vendor_A,22001,55119,13
vendor_A,22009,55119,13
vendor_A,23589,55119,13
vendor_A,22001,55120,13
vendor_A,22009,55120,13
vendor_A,23589,55120,13
vendor_A,22001,55121,13
vendor_A,22009,55121,13
vendor_A,23589,55121,13
vendor_A,22001,55122,13
vendor_A,22009,55122,13
vendor_A,23589,55122,13
vendor_A,22001,55123,13
vendor_A,22009,55123,13
vendor_A,23589,55123,13
vendor_A,22001,55124,13
vendor_A,22009,55124,13
vendor_A,23589,55124,13
vendor_A,22001,55125,13
vendor_A,22009,55125,13
vendor_A,23589,55125,13
vendor_A,22001,55126,13
vendor_A,22009,55126,13
vendor_A,23589,55126,13
vendor_A,22001,55127,13
vendor_A,22009,55127,13
vendor_A,23589,55127,13
vendor_A,22001,55128,13
vendor_A,22009,55128,13
vendor_A,23589,55128,13
vendor_A,22001,55129,13
vendor_A,22009,55129,13
vendor_A,23589,55129,13
vendor_A,22001,55301,13
vendor_A,22009,55301,13
vendor_A,23589,55301,13
vendor_A,22001,55303,13
vendor_A,22009,55303,13
vendor_A,23589,55303,13
vendor_A,22001,55304,13
vendor_A,22009,55304,13
vendor_A,23589,55304,13
vendor_A,22001,55305,13
vendor_A,22009,55305,13
vendor_A,23589,55305,13
vendor_A,22001,55311,13
vendor_A,22009,55311,13
vendor_A,23589,55311,13
vendor_A,22001,55313,13
vendor_A,22009,55313,13
vendor_A,23589,55313,13
vendor_A,22001,55315,13
vendor_A,22009,55315,13
vendor_A,23589,55315,13
vendor_A,22001,55316,13
vendor_A,22009,55316,13
vendor_A,23589,55316,13
vendor_A,22001,55317,13
vendor_A,22009,55317,13
vendor_A,23589,55317,13
vendor_A,22001,55318,13
vendor_A,22009,55318,13
vendor_A,23589,55318,13
vendor_A,22001,55325,13
vendor_A,22009,55325,13
vendor_A,23589,55325,13
vendor_A,22001,55330,13
vendor_A,22009,55330,13
vendor_A,23589,55330,13
vendor_A,22001,55331,13
vendor_A,22009,55331,13
vendor_A,23589,55331,13
vendor_A,22001,55335,13
vendor_A,22009,55335,13
vendor_A,23589,55335,13
vendor_A,22001,55337,13
vendor_A,22009,55337,13
vendor_A,23589,55337,13
vendor_A,22001,55340,13
vendor_A,22009,55340,13
vendor_A,23589,55340,13
vendor_A,22001,55341,13
vendor_A,22009,55341,13
vendor_A,23589,55341,13
vendor_A,22001,55343,12
vendor_A,22009,55343,12
vendor_A,23589,55343,12
vendor_A,22001,55344,13
vendor_A,22009,55344,13
vendor_A,23589,55344,13
vendor_A,22001,55345,13
vendor_A,22009,55345,13
vendor_A,23589,55345,13
vendor_A,22001,55346,13
vendor_A,22009,55346,13
vendor_A,23589,55346,13
vendor_A,22001,55347,13
vendor_A,22009,55347,13
vendor_A,23589,55347,13
vendor_A,22001,55349,13
vendor_A,22009,55349,13
vendor_A,23589,55349,13
vendor_A,22001,55356,13
vendor_A,22009,55356,13
vendor_A,23589,55356,13
vendor_A,22001,55357,13
vendor_A,22009,55357,13
vendor_A,23589,55357,13
vendor_A,22001,55358,13
vendor_A,22009,55358,13
vendor_A,23589,55358,13
vendor_A,22001,55362,13
vendor_A,22009,55362,13
vendor_A,23589,55362,13
vendor_A,22001,55364,13
vendor_A,22009,55364,13
vendor_A,23589,55364,13
vendor_A,22001,55369,13
vendor_A,22009,55369,13
vendor_A,23589,55369,13
vendor_A,22001,55372,13
vendor_A,22009,55372,13
vendor_A,23589,55372,13
vendor_A,22001,55375,13
vendor_A,22009,55375,13
vendor_A,23589,55375,13
vendor_A,22001,55376,13
vendor_A,22009,55376,13
vendor_A,23589,55376,13
vendor_A,22001,55378,13
vendor_A,22009,55378,13
vendor_A,23589,55378,13
vendor_A,22001,55379,13
vendor_A,22009,55379,13
vendor_A,23589,55379,13
vendor_A,22001,55386,14
vendor_A,22009,55386,14
vendor_A,23589,55386,14
vendor_A,22001,55387,13
vendor_A,22009,55387,13
vendor_A,23589,55387,13
vendor_A,22001,55389,13
vendor_A,22009,55389,13
vendor_A,23589,55389,13
vendor_A,22001,55391,13
vendor_A,22009,55391,13
vendor_A,23589,55391,13
vendor_A,22001,55395,13
vendor_A,22009,55395,13
vendor_A,23589,55395,13
vendor_A,22001,55398,13
vendor_A,22009,55398,13
vendor_A,23589,55398,13
vendor_A,22001,55401,12
vendor_A,22009,55401,12
vendor_A,23589,55401,12
vendor_A,22001,55402,13
vendor_A,22009,55402,13
vendor_A,23589,55402,13
vendor_A,22001,55403,13
vendor_A,22009,55403,13
vendor_A,23589,55403,13
vendor_A,22001,55404,13
vendor_A,22009,55404,13
vendor_A,23589,55404,13
vendor_A,22001,55405,13
vendor_A,22009,55405,13
vendor_A,23589,55405,13
vendor_A,22001,55406,13
vendor_A,22009,55406,13
vendor_A,23589,55406,13
vendor_A,22001,55407,13
vendor_A,22009,55407,13
vendor_A,23589,55407,13
vendor_A,22001,55408,13
vendor_A,22009,55408,13
vendor_A,23589,55408,13
vendor_A,22001,55409,13
vendor_A,22009,55409,13
vendor_A,23589,55409,13
vendor_A,22001,55410,13
vendor_A,22009,55410,13
vendor_A,23589,55410,13
vendor_A,22001,55411,13
vendor_A,22009,55411,13
vendor_A,23589,55411,13
vendor_A,22001,55412,13
vendor_A,22009,55412,13
vendor_A,23589,55412,13
vendor_A,22001,55413,13
vendor_A,22009,55413,13
vendor_A,23589,55413,13
vendor_A,22001,55414,13
vendor_A,22009,55414,13
vendor_A,23589,55414,13
vendor_A,22001,55415,13
vendor_A,22009,55415,13
vendor_A,23589,55415,13
vendor_A,22001,55416,13
vendor_A,22009,55416,13
vendor_A,23589,55416,13
vendor_A,22001,55417,13
vendor_A,22009,55417,13
